panel,gate_key,k,subset,is_floor,bar,go,pick,oos_CAGR,oos_Sharpe,oos_MaxDD,full_CAGR,full_Sharpe,full_MaxDD,h1,h2,pass4a,pass4b,fails4b,d_oos_vs_nothing,d_oos_vs_anchor
U56,G_DD,5,5|21|42|90|189,-0.13018459317414732,-0.132371669670885,True,189,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15578413144491754,1.1231704270134937,-0.21753419701251098,1.324435170368833,0.9898805761707764,False,False,DD,-0.22502497001674682,-0.13014178035908297
U56,G_DD,5,5|21|42|90|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|21|42|126|189,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|21|42|126|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|21|42|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|21|63|90|126,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|21|63|90|189,-0.13018459317414732,-0.132371669670885,True,189,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15578413144491754,1.1231704270134937,-0.21753419701251098,1.324435170368833,0.9898805761707764,False,False,DD,-0.22502497001674682,-0.13014178035908297
U56,G_DD,5,5|21|63|90|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|21|63|126|189,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|21|63|126|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|21|63|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|21|90|126|189,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|21|90|126|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|21|90|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|21|126|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|42|63|90|126,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|42|63|90|189,-0.13018459317414732,-0.132371669670885,True,189,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15578413144491754,1.1231704270134937,-0.21753419701251098,1.324435170368833,0.9898805761707764,False,False,DD,-0.22502497001674682,-0.13014178035908297
U56,G_DD,5,5|42|63|90|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|42|63|126|189,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|42|63|126|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|42|63|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|42|90|126|189,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|42|90|126|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|42|90|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|42|126|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|63|90|126|189,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|63|90|126|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|63|90|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|63|126|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,5|90|126|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|21|42|63|90,-0.12760268683420817,-0.132371669670885,True,90,0.1614994679427808,1.0720361956217832,-0.2501119700525002,0.15395789253417935,1.1070370093353132,-0.25011197005250063,1.2666130209875848,1.0008775886264645,False,False,DD,-0.2060332883975402,-0.11115009873987636
U56,G_DD,5,10|21|42|63|126,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|21|42|63|189,-0.13018459317414732,-0.132371669670885,True,189,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15578413144491754,1.1231704270134937,-0.21753419701251098,1.324435170368833,0.9898805761707764,False,False,DD,-0.22502497001674682,-0.13014178035908297
U56,G_DD,5,10|21|42|63|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|21|42|90|126,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|21|42|90|189,-0.13018459317414732,-0.132371669670885,True,189,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15578413144491754,1.1231704270134937,-0.21753419701251098,1.324435170368833,0.9898805761707764,False,False,DD,-0.22502497001674682,-0.13014178035908297
U56,G_DD,5,10|21|42|90|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|21|42|126|189,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|21|42|126|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|21|42|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|21|63|90|126,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|21|63|90|189,-0.13018459317414732,-0.132371669670885,True,189,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15578413144491754,1.1231704270134937,-0.21753419701251098,1.324435170368833,0.9898805761707764,False,False,DD,-0.22502497001674682,-0.13014178035908297
U56,G_DD,5,10|21|63|90|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|21|63|126|189,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|21|63|126|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|21|63|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|21|90|126|189,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|21|90|126|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|21|90|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|21|126|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|42|63|90|126,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|42|63|90|189,-0.13018459317414732,-0.132371669670885,True,189,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15578413144491754,1.1231704270134937,-0.21753419701251098,1.324435170368833,0.9898805761707764,False,False,DD,-0.22502497001674682,-0.13014178035908297
U56,G_DD,5,10|42|63|90|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|42|63|126|189,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|42|63|126|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|42|63|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|42|90|126|189,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|42|90|126|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|42|90|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|42|126|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|63|90|126|189,-0.13952247957155728,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|63|90|126|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|63|90|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
U56,G_DD,5,10|63|126|189|252,-0.16074254477689376,-0.132371669670885,False,0,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.08624462091809404,1.2017892948478177,-0.12054947716248876,1.2332221354085202,1.1773339273172976,False,False,CAGR,0.0,0.09488318965766385
